source_whois_id,source_character_id,source_character_name,whois_descriptor,whois_text_excerpt,mentioned_name,mention_type,heading,evidence_excerpt,confidence,matched_known_character
whois_ada_1781576628,,Ada,Maia,"Ada the Whitest is a Maia.
Last login 12 years, 1 month, and
    22 days ago from [numerical
    address].

Also playing:
Pukes: Anton, Korshun, Lisp, Liss, Ostap, Udav, Urfin, Voron, Zakuska
Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",Pej,heading_name_list,Darkies,"Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",medium,no
whois_ada_1781576628,,Ada,Maia,"Ada the Whitest is a Maia.
Last login 12 years, 1 month, and
    22 days ago from [numerical
    address].

Also playing:
Pukes: Anton, Korshun, Lisp, Liss, Ostap, Udav, Urfin, Voron, Zakuska
Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",Pozitiv,heading_name_list,Darkies,"Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",medium,no
whois_ada_1781576628,,Ada,Maia,"Ada the Whitest is a Maia.
Last login 12 years, 1 month, and
    22 days ago from [numerical
    address].

Also playing:
Pukes: Anton, Korshun, Lisp, Liss, Ostap, Udav, Urfin, Voron, Zakuska
Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",Uktuk,heading_name_list,Darkies,"Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",medium,no
whois_ada_1781576628,,Ada,Maia,"Ada the Whitest is a Maia.
Last login 12 years, 1 month, and
    22 days ago from [numerical
    address].

Also playing:
Pukes: Anton, Korshun, Lisp, Liss, Ostap, Udav, Urfin, Voron, Zakuska
Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",Vinni,heading_name_list,Darkies,"Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",medium,no
whois_ada_1781576628,,Ada,Maia,"Ada the Whitest is a Maia.
Last login 12 years, 1 month, and
    22 days ago from [numerical
    address].

Also playing:
Pukes: Anton, Korshun, Lisp, Liss, Ostap, Udav, Urfin, Voron, Zakuska
Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",Korshun,comma_name_list,,"Pukes: Anton, Korshun, Lisp, Liss, Ostap, Udav, Urfin, Voron, Zakuska",low,no
whois_ada_1781576628,,Ada,Maia,"Ada the Whitest is a Maia.
Last login 12 years, 1 month, and
    22 days ago from [numerical
    address].

Also playing:
Pukes: Anton, Korshun, Lisp, Liss, Ostap, Udav, Urfin, Voron, Zakuska
Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",Lisp,comma_name_list,,"Pukes: Anton, Korshun, Lisp, Liss, Ostap, Udav, Urfin, Voron, Zakuska",high,yes
whois_ada_1781576628,,Ada,Maia,"Ada the Whitest is a Maia.
Last login 12 years, 1 month, and
    22 days ago from [numerical
    address].

Also playing:
Pukes: Anton, Korshun, Lisp, Liss, Ostap, Udav, Urfin, Voron, Zakuska
Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",Liss,comma_name_list,,"Pukes: Anton, Korshun, Lisp, Liss, Ostap, Udav, Urfin, Voron, Zakuska",low,no
whois_ada_1781576628,,Ada,Maia,"Ada the Whitest is a Maia.
Last login 12 years, 1 month, and
    22 days ago from [numerical
    address].

Also playing:
Pukes: Anton, Korshun, Lisp, Liss, Ostap, Udav, Urfin, Voron, Zakuska
Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",Ostap,comma_name_list,,"Pukes: Anton, Korshun, Lisp, Liss, Ostap, Udav, Urfin, Voron, Zakuska",low,no
whois_ada_1781576628,,Ada,Maia,"Ada the Whitest is a Maia.
Last login 12 years, 1 month, and
    22 days ago from [numerical
    address].

Also playing:
Pukes: Anton, Korshun, Lisp, Liss, Ostap, Udav, Urfin, Voron, Zakuska
Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",Udav,comma_name_list,,"Pukes: Anton, Korshun, Lisp, Liss, Ostap, Udav, Urfin, Voron, Zakuska",low,no
whois_ada_1781576628,,Ada,Maia,"Ada the Whitest is a Maia.
Last login 12 years, 1 month, and
    22 days ago from [numerical
    address].

Also playing:
Pukes: Anton, Korshun, Lisp, Liss, Ostap, Udav, Urfin, Voron, Zakuska
Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",Urfin,comma_name_list,,"Pukes: Anton, Korshun, Lisp, Liss, Ostap, Udav, Urfin, Voron, Zakuska",low,no
whois_ada_1781576628,,Ada,Maia,"Ada the Whitest is a Maia.
Last login 12 years, 1 month, and
    22 days ago from [numerical
    address].

Also playing:
Pukes: Anton, Korshun, Lisp, Liss, Ostap, Udav, Urfin, Voron, Zakuska
Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",Voron,comma_name_list,,"Pukes: Anton, Korshun, Lisp, Liss, Ostap, Udav, Urfin, Voron, Zakuska",low,no
whois_ada_1781576628,,Ada,Maia,"Ada the Whitest is a Maia.
Last login 12 years, 1 month, and
    22 days ago from [numerical
    address].

Also playing:
Pukes: Anton, Korshun, Lisp, Liss, Ostap, Udav, Urfin, Voron, Zakuska
Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",Zakuska,comma_name_list,,"Pukes: Anton, Korshun, Lisp, Liss, Ostap, Udav, Urfin, Voron, Zakuska",low,no
whois_ada_1781576628,,Ada,Maia,"Ada the Whitest is a Maia.
Last login 12 years, 1 month, and
    22 days ago from [numerical
    address].

Also playing:
Pukes: Anton, Korshun, Lisp, Liss, Ostap, Udav, Urfin, Voron, Zakuska
Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",Dracula,comma_name_list,,"Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",low,no
whois_ada_1781576628,,Ada,Maia,"Ada the Whitest is a Maia.
Last login 12 years, 1 month, and
    22 days ago from [numerical
    address].

Also playing:
Pukes: Anton, Korshun, Lisp, Liss, Ostap, Udav, Urfin, Voron, Zakuska
Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",Korn,comma_name_list,,"Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",high,yes
whois_ada_1781576628,,Ada,Maia,"Ada the Whitest is a Maia.
Last login 12 years, 1 month, and
    22 days ago from [numerical
    address].

Also playing:
Pukes: Anton, Korshun, Lisp, Liss, Ostap, Udav, Urfin, Voron, Zakuska
Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",Pej,comma_name_list,,"Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",low,no
whois_ada_1781576628,,Ada,Maia,"Ada the Whitest is a Maia.
Last login 12 years, 1 month, and
    22 days ago from [numerical
    address].

Also playing:
Pukes: Anton, Korshun, Lisp, Liss, Ostap, Udav, Urfin, Voron, Zakuska
Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",Pozitiv,comma_name_list,,"Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",low,no
whois_ada_1781576628,,Ada,Maia,"Ada the Whitest is a Maia.
Last login 12 years, 1 month, and
    22 days ago from [numerical
    address].

Also playing:
Pukes: Anton, Korshun, Lisp, Liss, Ostap, Udav, Urfin, Voron, Zakuska
Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",Uktuk,comma_name_list,,"Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",low,no
whois_ada_1781576628,,Ada,Maia,"Ada the Whitest is a Maia.
Last login 12 years, 1 month, and
    22 days ago from [numerical
    address].

Also playing:
Pukes: Anton, Korshun, Lisp, Liss, Ostap, Udav, Urfin, Voron, Zakuska
Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",Vinni,comma_name_list,,"Darkies: Bober, Dracula, Korn, Pej, Pozitiv, Uktuk, Vinni",low,no
whois_alec_1781576756,,Alec,Maia,"Alec is a Maia.
Last login 18 years, 4 months, and
    13 days ago from *.se.
You are hit by a fireball!
Also known as:
Taran, Grimbold, Durambir, Gizmo, Darkblade, Bâen, Câen, Zâen, Râen and Orâen
Ghared, Daevon and Zaer
And not to forget the darkside:
Narat, True, Glaurug, Uruloki and Parc.
And the even more evil side:
Blow, Paingiver and Strach",Taran,comma_name_list,,"Taran, Grimbold, Durambir, Gizmo, Darkblade, Bâen, Câen, Zâen, Râen and Orâen",low,no
whois_alec_1781576756,,Alec,Maia,"Alec is a Maia.
Last login 18 years, 4 months, and
    13 days ago from *.se.
You are hit by a fireball!
Also known as:
Taran, Grimbold, Durambir, Gizmo, Darkblade, Bâen, Câen, Zâen, Râen and Orâen
Ghared, Daevon and Zaer
And not to forget the darkside:
Narat, True, Glaurug, Uruloki and Parc.
And the even more evil side:
Blow, Paingiver and Strach",Grimbold,comma_name_list,,"Taran, Grimbold, Durambir, Gizmo, Darkblade, Bâen, Câen, Zâen, Râen and Orâen",low,no
whois_alec_1781576756,,Alec,Maia,"Alec is a Maia.
Last login 18 years, 4 months, and
    13 days ago from *.se.
You are hit by a fireball!
Also known as:
Taran, Grimbold, Durambir, Gizmo, Darkblade, Bâen, Câen, Zâen, Râen and Orâen
Ghared, Daevon and Zaer
And not to forget the darkside:
Narat, True, Glaurug, Uruloki and Parc.
And the even more evil side:
Blow, Paingiver and Strach",Durambir,comma_name_list,,"Taran, Grimbold, Durambir, Gizmo, Darkblade, Bâen, Câen, Zâen, Râen and Orâen",low,no
whois_alec_1781576756,,Alec,Maia,"Alec is a Maia.
Last login 18 years, 4 months, and
    13 days ago from *.se.
You are hit by a fireball!
Also known as:
Taran, Grimbold, Durambir, Gizmo, Darkblade, Bâen, Câen, Zâen, Râen and Orâen
Ghared, Daevon and Zaer
And not to forget the darkside:
Narat, True, Glaurug, Uruloki and Parc.
And the even more evil side:
Blow, Paingiver and Strach",Gizmo,comma_name_list,,"Taran, Grimbold, Durambir, Gizmo, Darkblade, Bâen, Câen, Zâen, Râen and Orâen",low,no
whois_alec_1781576756,,Alec,Maia,"Alec is a Maia.
Last login 18 years, 4 months, and
    13 days ago from *.se.
You are hit by a fireball!
Also known as:
Taran, Grimbold, Durambir, Gizmo, Darkblade, Bâen, Câen, Zâen, Râen and Orâen
Ghared, Daevon and Zaer
And not to forget the darkside:
Narat, True, Glaurug, Uruloki and Parc.
And the even more evil side:
Blow, Paingiver and Strach",Darkblade,comma_name_list,,"Taran, Grimbold, Durambir, Gizmo, Darkblade, Bâen, Câen, Zâen, Râen and Orâen",low,no
whois_alec_1781576756,,Alec,Maia,"Alec is a Maia.
Last login 18 years, 4 months, and
    13 days ago from *.se.
You are hit by a fireball!
Also known as:
Taran, Grimbold, Durambir, Gizmo, Darkblade, Bâen, Câen, Zâen, Râen and Orâen
Ghared, Daevon and Zaer
And not to forget the darkside:
Narat, True, Glaurug, Uruloki and Parc.
And the even more evil side:
Blow, Paingiver and Strach",Bâen,comma_name_list,,"Taran, Grimbold, Durambir, Gizmo, Darkblade, Bâen, Câen, Zâen, Râen and Orâen",low,no
whois_alec_1781576756,,Alec,Maia,"Alec is a Maia.
Last login 18 years, 4 months, and
    13 days ago from *.se.
You are hit by a fireball!
Also known as:
Taran, Grimbold, Durambir, Gizmo, Darkblade, Bâen, Câen, Zâen, Râen and Orâen
Ghared, Daevon and Zaer
And not to forget the darkside:
Narat, True, Glaurug, Uruloki and Parc.
And the even more evil side:
Blow, Paingiver and Strach",Câen,comma_name_list,,"Taran, Grimbold, Durambir, Gizmo, Darkblade, Bâen, Câen, Zâen, Râen and Orâen",low,no
whois_alec_1781576756,,Alec,Maia,"Alec is a Maia.
Last login 18 years, 4 months, and
    13 days ago from *.se.
You are hit by a fireball!
Also known as:
Taran, Grimbold, Durambir, Gizmo, Darkblade, Bâen, Câen, Zâen, Râen and Orâen
Ghared, Daevon and Zaer
And not to forget the darkside:
Narat, True, Glaurug, Uruloki and Parc.
And the even more evil side:
Blow, Paingiver and Strach",Zâen,comma_name_list,,"Taran, Grimbold, Durambir, Gizmo, Darkblade, Bâen, Câen, Zâen, Râen and Orâen",low,no
whois_alec_1781576756,,Alec,Maia,"Alec is a Maia.
Last login 18 years, 4 months, and
    13 days ago from *.se.
You are hit by a fireball!
Also known as:
Taran, Grimbold, Durambir, Gizmo, Darkblade, Bâen, Câen, Zâen, Râen and Orâen
Ghared, Daevon and Zaer
And not to forget the darkside:
Narat, True, Glaurug, Uruloki and Parc.
And the even more evil side:
Blow, Paingiver and Strach",Narat,comma_name_list,,"Narat, True, Glaurug, Uruloki and Parc.",low,no
whois_alec_1781576756,,Alec,Maia,"Alec is a Maia.
Last login 18 years, 4 months, and
    13 days ago from *.se.
You are hit by a fireball!
Also known as:
Taran, Grimbold, Durambir, Gizmo, Darkblade, Bâen, Câen, Zâen, Râen and Orâen
Ghared, Daevon and Zaer
And not to forget the darkside:
Narat, True, Glaurug, Uruloki and Parc.
And the even more evil side:
Blow, Paingiver and Strach",True,comma_name_list,,"Narat, True, Glaurug, Uruloki and Parc.",low,no
whois_alec_1781576756,,Alec,Maia,"Alec is a Maia.
Last login 18 years, 4 months, and
    13 days ago from *.se.
You are hit by a fireball!
Also known as:
Taran, Grimbold, Durambir, Gizmo, Darkblade, Bâen, Câen, Zâen, Râen and Orâen
Ghared, Daevon and Zaer
And not to forget the darkside:
Narat, True, Glaurug, Uruloki and Parc.
And the even more evil side:
Blow, Paingiver and Strach",Glaurug,comma_name_list,,"Narat, True, Glaurug, Uruloki and Parc.",low,no
whois_aleksey_1781576761,,Aleksey,Maia,"Aleksey The Pahan of Sauron & CO is a
    Maia.
Last login 7 years, 10 months, and
    14 days ago from *.de.
Pukeskums: Babai, Budach

The Right ones: Zmej, Hitme, Vij, Vip",Hitme,comma_name_list,,"The Right ones: Zmej, Hitme, Vij, Vip",low,no
whois_aleksey_1781576761,,Aleksey,Maia,"Aleksey The Pahan of Sauron & CO is a
    Maia.
Last login 7 years, 10 months, and
    14 days ago from *.de.
Pukeskums: Babai, Budach

The Right ones: Zmej, Hitme, Vij, Vip",Vij,comma_name_list,,"The Right ones: Zmej, Hitme, Vij, Vip",high,yes
whois_aleksey_1781576761,,Aleksey,Maia,"Aleksey The Pahan of Sauron & CO is a
    Maia.
Last login 7 years, 10 months, and
    14 days ago from *.de.
Pukeskums: Babai, Budach

The Right ones: Zmej, Hitme, Vij, Vip",Vip,comma_name_list,,"The Right ones: Zmej, Hitme, Vij, Vip",high,yes
whois_ammon_1781576823,,Ammon,Maia,"Ammon says good night is a Maia
    (Cartographer) [Retired].
Last login 7 months and 1 day ago.",Ammon,quoted_speaker,,Ammon says good night is a Maia,high,yes
whois_anólad_1781577555,char_anólad,Anólad,discord bot is a Maia,"Anólad is a discord bot is a Maia
    (Cartographer).
Last login 7 months and 28 days ago
    from *.com.
silly player of Nazgum, Nireth, Nemisa, Itzit, and Gagzik.
watch some mume video logs!
http://nazgum.com/mume/",Nireth,comma_name_list,,"silly player of Nazgum, Nireth, Nemisa, Itzit, and Gagzik.",low,no
whois_anólad_1781577555,char_anólad,Anólad,discord bot is a Maia,"Anólad is a discord bot is a Maia
    (Cartographer).
Last login 7 months and 28 days ago
    from *.com.
silly player of Nazgum, Nireth, Nemisa, Itzit, and Gagzik.
watch some mume video logs!
http://nazgum.com/mume/",Nemisa,comma_name_list,,"silly player of Nazgum, Nireth, Nemisa, Itzit, and Gagzik.",low,no
whois_anólad_1781577555,char_anólad,Anólad,discord bot is a Maia,"Anólad is a discord bot is a Maia
    (Cartographer).
Last login 7 months and 28 days ago
    from *.com.
silly player of Nazgum, Nireth, Nemisa, Itzit, and Gagzik.
watch some mume video logs!
http://nazgum.com/mume/",Itzit,comma_name_list,,"silly player of Nazgum, Nireth, Nemisa, Itzit, and Gagzik.",low,no
whois_aratan_1781577577,,Aratan,Maia,"Aratan the Literate is a Maia
    (Cartographer) [Retired].
Last login 19 years, 2 months, and
    27 days ago from *.dk.

Aratan, Son of Isildur

Player of:
          Nilir, Earún, Aileron, Erléin & Rup

Email: carsten@svensgaard.org",Nilir,comma_name_list,,"Nilir, Earún, Aileron, Erléin & Rup",low,no
whois_aratan_1781577577,,Aratan,Maia,"Aratan the Literate is a Maia
    (Cartographer) [Retired].
Last login 19 years, 2 months, and
    27 days ago from *.dk.

Aratan, Son of Isildur

Player of:
          Nilir, Earún, Aileron, Erléin & Rup

Email: carsten@svensgaard.org",Earún,comma_name_list,,"Nilir, Earún, Aileron, Erléin & Rup",low,no
whois_aratan_1781577577,,Aratan,Maia,"Aratan the Literate is a Maia
    (Cartographer) [Retired].
Last login 19 years, 2 months, and
    27 days ago from *.dk.

Aratan, Son of Isildur

Player of:
          Nilir, Earún, Aileron, Erléin & Rup

Email: carsten@svensgaard.org",Aileron,comma_name_list,,"Nilir, Earún, Aileron, Erléin & Rup",low,no
whois_arcane_1781577594,,Arcane,Maia,"Arcane the Dragonslayer is a Maia
    (Wright).

MUME is a great resource for anyone to learn LOTR lore and experience the
thrill of these adventures first hand.

Incarnations of light:
----------------------

Bevier, Lorindol, Parantaja, Poppis, Risp, Stagger, Tesla

Dark manifestations:
--------------------

Joviel, Rave, Spinner, Swrek",Bevier,comma_name_list,,"Bevier, Lorindol, Parantaja, Poppis, Risp, Stagger, Tesla",low,no
whois_arcane_1781577594,,Arcane,Maia,"Arcane the Dragonslayer is a Maia
    (Wright).

MUME is a great resource for anyone to learn LOTR lore and experience the
thrill of these adventures first hand.

Incarnations of light:
----------------------

Bevier, Lorindol, Parantaja, Poppis, Risp, Stagger, Tesla

Dark manifestations:
--------------------

Joviel, Rave, Spinner, Swrek",Lorindol,comma_name_list,,"Bevier, Lorindol, Parantaja, Poppis, Risp, Stagger, Tesla",low,no
whois_arcane_1781577594,,Arcane,Maia,"Arcane the Dragonslayer is a Maia
    (Wright).

MUME is a great resource for anyone to learn LOTR lore and experience the
thrill of these adventures first hand.

Incarnations of light:
----------------------

Bevier, Lorindol, Parantaja, Poppis, Risp, Stagger, Tesla

Dark manifestations:
--------------------

Joviel, Rave, Spinner, Swrek",Parantaja,comma_name_list,,"Bevier, Lorindol, Parantaja, Poppis, Risp, Stagger, Tesla",low,no
whois_arcane_1781577594,,Arcane,Maia,"Arcane the Dragonslayer is a Maia
    (Wright).

MUME is a great resource for anyone to learn LOTR lore and experience the
thrill of these adventures first hand.

Incarnations of light:
----------------------

Bevier, Lorindol, Parantaja, Poppis, Risp, Stagger, Tesla

Dark manifestations:
--------------------

Joviel, Rave, Spinner, Swrek",Poppis,comma_name_list,,"Bevier, Lorindol, Parantaja, Poppis, Risp, Stagger, Tesla",high,yes
whois_arcane_1781577594,,Arcane,Maia,"Arcane the Dragonslayer is a Maia
    (Wright).

MUME is a great resource for anyone to learn LOTR lore and experience the
thrill of these adventures first hand.

Incarnations of light:
----------------------

Bevier, Lorindol, Parantaja, Poppis, Risp, Stagger, Tesla

Dark manifestations:
--------------------

Joviel, Rave, Spinner, Swrek",Risp,comma_name_list,,"Bevier, Lorindol, Parantaja, Poppis, Risp, Stagger, Tesla",high,yes
whois_arcane_1781577594,,Arcane,Maia,"Arcane the Dragonslayer is a Maia
    (Wright).

MUME is a great resource for anyone to learn LOTR lore and experience the
thrill of these adventures first hand.

Incarnations of light:
----------------------

Bevier, Lorindol, Parantaja, Poppis, Risp, Stagger, Tesla

Dark manifestations:
--------------------

Joviel, Rave, Spinner, Swrek",Stagger,comma_name_list,,"Bevier, Lorindol, Parantaja, Poppis, Risp, Stagger, Tesla",low,no
whois_arcane_1781577594,,Arcane,Maia,"Arcane the Dragonslayer is a Maia
    (Wright).

MUME is a great resource for anyone to learn LOTR lore and experience the
thrill of these adventures first hand.

Incarnations of light:
----------------------

Bevier, Lorindol, Parantaja, Poppis, Risp, Stagger, Tesla

Dark manifestations:
--------------------

Joviel, Rave, Spinner, Swrek",Tesla,comma_name_list,,"Bevier, Lorindol, Parantaja, Poppis, Risp, Stagger, Tesla",low,no
whois_arcane_1781577594,,Arcane,Maia,"Arcane the Dragonslayer is a Maia
    (Wright).

MUME is a great resource for anyone to learn LOTR lore and experience the
thrill of these adventures first hand.

Incarnations of light:
----------------------

Bevier, Lorindol, Parantaja, Poppis, Risp, Stagger, Tesla

Dark manifestations:
--------------------

Joviel, Rave, Spinner, Swrek",Joviel,comma_name_list,,"Joviel, Rave, Spinner, Swrek",low,no
whois_arcane_1781577594,,Arcane,Maia,"Arcane the Dragonslayer is a Maia
    (Wright).

MUME is a great resource for anyone to learn LOTR lore and experience the
thrill of these adventures first hand.

Incarnations of light:
----------------------

Bevier, Lorindol, Parantaja, Poppis, Risp, Stagger, Tesla

Dark manifestations:
--------------------

Joviel, Rave, Spinner, Swrek",Rave,comma_name_list,,"Joviel, Rave, Spinner, Swrek",low,no
